track_id,track_name,track_artist,track_popularity
5q0kCefoIXTSyPdG3ftcec,Nothing Even Matters,Ms. Lauryn Hill,1
7GxyTvjHH1rH96TYJnBceA,Arroz Con Pollo,Maxwell,0
21xVx0n3qonzK2PXah9M1S,The Urban Theme,Maxwell,38
60Pjyla2BNnWzWxNXxGa4u,Sumthin' Sumthin',Maxwell,55
6l4TNbfPtNAOOlGIfceSaO,Ascension (Don't Ever Wonder),Maxwell,65
04b5l1WOlEonBLK2qTZrUV,Dancewitme,Maxwell,36
72by3Re4C3eVEBXvsUo0zV,Green Light (feat. André 3000),John Legend,57
0FsqhyyHNZJfK29IpHihMK,No Other Love (feat. Estelle),John Legend,46
78W3OjLt8Ugxaar3h9mY2j,Good Morning,John Legend,46
2yndyCjYuUzJyBOQfAIjII,Let's Get Lifted,John Legend,0
1zYNxblaA2j7QrxOqaqyEc,Used To Love U,John Legend,0
1h2LOOg8VaNIZoXxc2J9rk,Save Room,John Legend,0
25YxmLweh3btfo18wxp7tU,Heaven,John Legend,0
615LO9eHlx6xolbrdQMI7c,So High,John Legend,0
4Aa6cwl4QQMo61ej9Ucxeu,Each Day Gets Better,John Legend,0
5QFLWPwiMqc6QReNkmAWWY,P.D.A. (We Just Don't Care),John Legend,0
6WvaM9yVAKXKxuD6EdHPIu,Another Again,John Legend,0
72EpZIUOksNX1nI28s7tDi,Shine,John Legend,30
6pbhtrRxS6xt0GnEKtLxXb,U Do It For Me,Algebra Blessett,0
6aWwvl4NxwBC7Sa5kjTD0s,Run and Hide,Algebra Blessett,0
5a6cGfEIJ9nmgBuXRdb57w,My Pride,Algebra Blessett,0
5Ll0VO5jrM6rN9cv2bPLl3,Tug of War,Algebra Blessett,0
6EqT8NTv64FId3JvxBe7mP,Bulletproof,Raheem DeVaughn,30
5tUXQvc0yMQD42799A1mec,Guess Who Loves You More,Raheem DeVaughn,47
5M1tzhbcYFY8DwPFDLSJXG,Until,Raheem DeVaughn,21
18LxLNSgnkXRpijvMTdVtK,I Don't Care,Raheem DeVaughn,9
0HkcFsicQMIumVpNNde204,Mo Better,Raheem DeVaughn,5
1mD6ztiiAXEF2YhqsfFCDa,Prototype,OutKast,1
1hp5TYhnsH4FBQSsR7RpJK,Lady - Radio Edit,D'Angelo,2
3c3yFXZw7ECjgyTzqiAVyM,Cruisin' - Radio Edit,D'Angelo,4
2REGtB7mzeH3GmzpCUPJRj,Me And Those Dreamin' Eyes Of Mine - Radio Edit,D'Angelo,1
7aK3qffwZNat7UlDFn28X2,Smooth,D'Angelo,4
3BIGSNjb2Ao1v7rOiHRPdq,I Found My Smile Again,D'Angelo,3
2nT90agaRPagnai5AusA8l,Girl You Need A Change Of Mind,D'Angelo,0
3o9PU86yJAeojzW69KdLh6,Can't Hide Love - Live,D'Angelo,8
3V5mBc8Qhc9eQnqGnjKsuB,Send It On,D'Angelo,3
5B26qgkQqc9F6OnlJGjzFb,Feel Like Makin' Love,D'Angelo,2
2v9QddUdHVKOu7lNpCaXa6,Jonz In My Bonz,D'Angelo,0
3ywXd57iSPA37YT0BtmP3u,When We Get By,D'Angelo,0
7x6ev0H9OAmvuDnyuItBZS,Be Here,Raphael Saadiq,47
4y4ilhWm4BcoWs7o5VsI3R,Still Ray,Raphael Saadiq,50
72V3zdMD3x7CxNhtN7xYX5,Excuse Me,Raphael Saadiq,34
78mehkHd1WUDxhcLXkbrLb,So In Love - feat. Anthony Hamilton,Jill Scott,53
4yzXvKrnhzV39vbI9fT0ff,Daydreamin',Lupe Fiasco,17
0jET2Wl3JrzW2XCsFZza6i,Good Morning Heartache,Chris Botti,17
4q3t9aqaNe79qtLb8mYxzz,8 Minutes to Sunrise,Common,15
678xbt4SczRRWLa5GJFe6J,Sometimes I Wonder,Darius Rucker,10
4xeCIrsyuB845UFCQsOxAV,Love Rain - (Coffee Shop Mix),Mos Def,16
5I9EBA8KTXOFhwjwWgrNIP,Come See Me,Jill Scott,25
15EFDhVPZN6UCBv2FEuwie,Whenever You're Around,Jill Scott,36
6ivEZ3UsWccxvqqqNXwmFB,Wanna Be Loved,Jill Scott,33
4J9f4lTe7j03M7j8rdqVOF,I'm Not Afraid,Jill Scott,26
0bHs3ly4Bv5BlzE3KrePfX,Golden,Jill Scott,53
6A7A9t2syLOYlpWowYYhKm,Talk to Me,Jill Scott,25
3egFyD0Pe21jXAMAnEuLDl,Family Reunion,Jill Scott,31
5Kjf7kWia6Ey8nRM4Mgj5l,Gettin' In the Way,Jill Scott,42
7AitCDHecfsGYIb9nhrB5q,Magnolia's Room,Anthony Hamilton,16
7km1tntASwmtyzGr8vaT0e,"Cornbread, Fish & Collard Greens",Anthony Hamilton,47
5dAyTPhOd3pL5O7LBoRRbS,Always on My Mind,Brandy,33
7MFYcmfPkJ095X0Y5FF6ny,Collard Greens & Cornbread,Fantasia,36
68MX3Id3tWB9CKV9LqvYQy,Ordinary,Wayne Brady,25
6yQ4NYT5DRVBNfSksqgynG,Best Of Me,Chrisette Michele,28
3nOj4aPgG5KOMh4HBJYMMo,Happy Feelin's,Ledisi,0
2womkqclvLGSEyJ2YpwwrT,Think Of You,Ledisi,32
28luqgS4NCuFKP6YSOtia5,Foreplay,Jalen Santoy,66
5dvpipXxOIH96gcGEKR1Iu,Ain't Nothing Changed,Loyle Carner,60
4brX8MJs5hxErgq48f9REO,Stay,Mac Miller,67
4mbOTHs6heygME9uDHg0mf,Elusive,blackwave.,53
5pCRjB4ODnrZQOKkeck7BU,Hands Up!,blackwave.,30
7ckK9JSAnCWy0m1fm1JBud,Call It Love,Summers Sons,31
0240T0gP9w6xEgIciBrfVF,Talk Is Cheap,Nick Murphy / Chet Faker,61
5iUQMwxUPdJBFeGkePtM66,Dang! (feat. Anderson .Paak),Mac Miller,75
22sTSq5hrpBe4OiWgylpAC,Ode To Nujabes,Funky DL,0
7uJvH1U5rhQBEwJILAyA3D,Write This Down (feat. Nieve),SoulChef,46
3XbjOJKGFh3ASjJtzmq50J,Laid Back,Academics,31
5Jc3DzT6kfUQE5rZ076fpR,That's Just Me,blackwave.,38
3OmGcFaCHyCFLZUw4KzqA1,Thoughts (feat. Sam Ock & J. Han),Mickey Cho,36
6P1SNP4w09zcvdt4oytb5d,Rock the House,Gorillaz,52
4BGfM7Faj0dyEnSuaOw67j,I Fall in Love Too Easliy,Caleb Belkin,62
0HvrW09sl0aoAEmlIcZ9s6,Stronger Than Me,Amy Winehouse,5
4BVPMFwf6Xn3y6L1J6RTQt,Odyssey (feat. Elz),Coops,48
4GdB5M7GbwLZLouktYocFC,SpottieOttieDopaliscious,OutKast,60
6hlLKByDfmpoQQrfag0LzV,Fabrics,Felly,3
5dlGBAAl2LSIh0ZoxTeKlH,Atomz,Trinix,1
1MvH3FdvO17S2eQ4IeNRCo,Bluebird,One Self,50
0tNuJpBgtE65diL6Q8Q7fI,On & On,Erykah Badu,67
32sBVB5HmrwJ6e9g0S2BRL,Damselfly,Loyle Carner,65
61OMCRdMORzZKZ5ury05iG,Yesterday,Atmosphere,56
6gAJcOuegRlexpvS9HN8TB,No Stoppin This (feat. Sparkz & Truthos Mufasa),The Mouse Outfit,29
2UyGnc6Hw8lj1MFXH3xGQ1,Opinions,Gabri V,13
27x2tIcwJswikH4dOgUg5x,You Dont Need Me,Granata,43
6NIc9aJLGBJG2HcVPx8kE9,Slow,Animate Objects,16
5hqQwloNLjoiMxf1cOJLOV,Swangin',blackwave.,37
6Ius4TC0L3cN74HT7ENE6e,Wet Dreamz,J. Cole,78
127tGTzs76FtJSi0OL8iWb,Wanna Remind You,Dizzy Wright,37
7E3gF8d9EEXRqLzsNKFK3A,Elevator,Marcus D,32
4ipLV4JnYWihKOW8MPoF5K,The Waitress Song,Seth Sentry,17
6R8YNdqZntFupGut94mauB,GoodEnough,blackwave.,49
6zSe7ZKNjb6Zl5AP78y5QN,Plenty,Guru's Jazzmatazz,44
1lCutqtm2c3N8BNuYMCTCQ,Blue (feat. Benaddict & Marcelo Gallo),Gas Lab,17
3DlgDXIYtnWtJKiB8bZQMv,Photosynthesis,Saba,70
47euMdzPz6bdj7EKPy369S,Got Me Thinkin' (feat. Sparkz),The Mouse Outfit,46
6yIjZliWeKDstbA70wYwm0,Change,J. Cole,2
39NDBdU5Xkm5pCFGa5kZtI,Ladders,Mac Miller,76
6frS5yt1VZWpjrsJDNbzN3,New Day,Abstract Orchestra,45
5uOXJ6ohLn2V3FRxoFrkgs,That Jazz,Coops,43
0X8bb1DGPPvrek9OnLJ4Cv,Life's Good,Ehennuhsen,32
6GnhWMhgJb7uyiiPEiEkDA,Weekend (feat. Miguel),Mac Miller,77
4UW4I0a056lfIaghMSvaf4,These Days,Manwolves,53
2RfT1lgI87TDqWFM10dBVa,Roses,OutKast,3
0uPA6fX70cCdfG172jdcKO,We Ain't Feeling Time,FKJ,56
2vImBrdMibzlohnN0bffPd,Black Birds,ArtOfficial,31
1pynf76l80VPFR8pEQRLOu,PURPLE TUESDAY (feat. Joey Bada$$ & Jesse Boykins III),Rejjie Snow,39
1xCkZYGKDv7ELjSlIKedOy,No Diggity,Nick Murphy / Chet Faker,57
6ujl2ZS1tFebJK2owCHWW4,Non Planned Holiday,Prume,21
6eQ5PZ0nOj4vKAX63dIQSJ,All I Want,Dafuniks,44
5vhwne4NXUgFdtbnTMz37m,Whasgood?!,blackwave.,40
2jAn0rAOyLW6hIEuIDNcoT,Appletree,Erykah Badu,59
7A4DelrsueDxATfANucgZ9,Nobody's Perfect,Anti Lilly,49
7rt0kEDWRg3pgTZJKuszoE,Brown Sugar,D'Angelo,59
4zQuwW24dweWcaX0fEJkP2,You Know I'm No Good,Amy Winehouse,73
50oMV9ChVZchW4zAcsKigA,14 Til,Anti-Lilly & Phoniks,46
0CPnwugq0UbmaT19wAbhk8,Love,The Globetroddas,0
5MChi9fdCbTIWDJPPUuuW6,Beautiful Escape,Tom Misch,65
3oNn2Qg40BPekTa4zxpSp2,Blue in Green,Anti-Lilly & Phoniks,45
1WArHcLGOyA5YIkcEBsg4L,Keep It Jazzy,Exact Change Project,26
3GyvdyLEZ71aW0U1VgHHLF,BOATS. - Based On A True Story,Darrell Cole,36
1Xu47hsEbyKfdmlV2DgQw9,Waiting,FKJ,54
4KEFi1juFd2f77HgFYka4e,Electric Relaxation,A Tribe Called Quest,0
58MeeOMk6PMQxXWY9YCNPD,Next Levels,King Geedorah,51
3feSwo9dMR0sbvdPU02xbh,If You Wouldn't Mind,2nd Exit,0
07DzlYy8cePxVKpTFC3zvg,Dead Calm,Peebs The Prophet,32
6gifrVamdnrYxkXPV6ul0k,See You Leave,RJD2,52
5yCVIHTWd5HiCO4TbActOu,Down 75 (Intermission) [feat. Juran Ratchford],James Lewis,9
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,OutKast,77
2y1EJOmGEgpUISuXmW8KOU,It’s Like That,Guts,41
3FReeuzSopfaMzL1QXbqEa,Vanessa From Venezuela,3582,39
5YNthZljl3VVkWKWzL0gQv,Telltale,Cultivo,20
4aA9Zj6nzrdBjjuY8lQDxL,Problem Solver (feat. Adad),Awon,42
5TUfKOVdzg2jZmFd7HpVi4,Another Beautiful Day,Felly,0
4IiI9lpobMyEbhV5VstNs7,Nothin' At All (feat. Skoolie 300),Chuuwee,54
5rIq9qIH2NERKuolO6CNEz,Equality,Afu-Ra,44
2Mb3zpobD0CvJGWv6NpsPy,They Reminisce Over You (T.R.O.Y.),Pete Rock & C.L. Smooth,60
3dqDRmye4pQMEHBFvJxhsA,Brains,Jam Baxter,42
1eDS8ii1utvj0PjfQLrDb4,Skin,Mac Miller,62
1cBNzkPsAdI7XJaKIsjKUk,"Girl, Interrupted",2xxx!,45
4bqTcIQAj0aqqyS5LzMVPx,Sit Back (feat. Truthos Mufasa & Black Josh),The Mouse Outfit,47
26RcjBcThMrZ8KvsqApOvN,Let Nas Down,J. Cole,56
4ZDmwD9RakgRLiSyL6oaKa,Never Stop Loving You Ft. Terrace Martin & Talib Kweli,9th Wonder,24
2ik5YFBdGUmPdT5Qxx1Mwf,Sketches of Pain,Audible Mainframe,0
0VughFCmfCAbSPwfAUNWeU,BIG Dreams,blackwave.,41
1345xOev1kyaeqRdeTxiLi,Life in the Balance,The Four Owls,44
0DJBgfyaAlT7T0i0YAuzrS,Blaze It up (feat. Sparkz),The Mouse Outfit,46
1Q7vga2QfgMUTmAWXWb3CI,Rest in Pedals,Granata,36
7thr8kzCpwu5ps4feugpkj,Bag Uh Weed,Ehennuhsen,17
3a1jDMHy0W7598Mu3jkLBh,The High Way,Fliptrix,45
0FMMLKHb74VB0H5u2fP6xo,"Ease My Mind - Feat. Tre Hardson, Fat Lip & Omni",Jazz Liberatorz,46
2x5Frs6ts14U4MSLrQQlXg,Why iii Love The Moon.,Phony Ppl,64
1x1BKrrpq7CfOZPBeUsx16,Grey Luh,Berhana,65
2cw5oXKN9cVz353K6JFAbc,It's A Shame,Isaiah Sharkey,32
0n4bhnGYIoVlEGGbuogyOF,Bae City Rollaz,Yung Bae,48
04Uz6OywoKTsVETCQ9vAP9,YEBISU - Yung Bae Edit,Yung Bae,50
4RzhIVXS4ID3UkARntYICJ,Fly with Me,Yung Bae,43
0YHTIIZalPKM9WkQUDQ9Oj,I Want Cha Back,Yung Bae,40
2EWg5vyWthxFUFRtcwpnpo,Magic,Yung Bae,38
2KpCVL6gtwaKAbyCcwvADp,I Can Tell,Yung Bae,46
4zFDDTSInTkLg0d0KzxqJj,Selfish High Heels (feat. Macross 82-99 & Harrison),Yung Bae,51
1mfcYIaZ2xiXv9q75sxdnP,I Miss You (feat. Roman),Macross 82-99,40
5itV76hYlBdBeUIMZlkRwE,Perfect Blue,Macross 82-99,41
4MmO631CdxuFOm18UVbhkp,Fun Tonight,Macross 82-99,52
1UMTkDVCP1Osrt9BLj12go,Miss Macross,Macross 82-99,49
5BZlA4HSV36XZqnfOQOzyz,Sailor Team,Macross 82-99,40
6U1J1IBf0WrwKnUqoSuABj,Dance!,Macross 82-99,36
7G1sVwrOMDULbm28gLHKbs,Cherry (feat. Night Tempo & Punipunidenki),Macross 82-99,31
2YP9BF2Y9NUMJqgmx50FLH,Horsey (feat. Sarah Bonito),Macross 82-99,47
3YqoVQblEPKohgRhvjrj3t,Sakura (feat. Punipunidenki & Le Real),Macross 82-99,28
4ho1IGIXGpUAdjnIxm6y4J,Aogashima Island!,Macross 82-99,30
6zft2zhROoyqxbNuG5piOv,Dance?,Night Tempo,22
1LhJHk9KH5HZsxIfpTHRm4,Love You,Night Tempo,19
7jrmV2k23QbZ3ms08qhG97,ShortCake,Night Tempo,29
5ffsJmXSU71JveX1hC4IFG,Suki? Suki!,Night Tempo,26
2dtRDOAIVi1RhZ1LZpiXn0,Koi,Night Tempo,20
1Ljc8eYYwzg9lMzk5QvYrW,Lovely!,Night Tempo,22
7iWxKANfS7XgfKPZW9whfR,Destiny,Night Tempo,21
4ty7xlPcY95PFwOR9c3qRT,Keep On,Night Tempo,16
2zh9VJU5HyzDBJIfdTpeOC,Love Me Like You Do,Night Tempo,30
5ZJSYBtS2P2NmFpYqJnDNU,Reversible Love,Night Tempo,22
63hpwQ6bWNxQ0YWTUaGtha,Shimasyou! (Do It!),Night Tempo,21
0zMBgwM8IX7tC0oVSM8hT9,Catch!,Night Tempo,38
5FYQ27w9dCOPtAOLIgWdVF,Better Days,Night Tempo,30
4y173YPGEEH32niIS4Anb0,Usagi Funk,Night Tempo,30
4668NzBeVEmBV175TwDRiL,Starlight Girl,Night Tempo,23
5J3Vufapnr5ThbwpcbxDoi,Small City,Future Girlfriend 音楽,0
4EBHtWDWT3rXDzfRh1CIMR,crazy Nights 狂気夜,Future Girlfriend 音楽,0
5X0FDRaiN7aBScXyJwEPMG,Pink Dance ピンクのダンス,Future Girlfriend 音楽,0
0Pty8SVxAew9j7eBOD8Kaa,Older Girl,1986 Omega Tribe,33
5ao8tEjVqtn9zx0YHvtNRU,君は1000%,1986 Omega Tribe,45
74UH2neux1IsLGhW0IOG4j,You Belong to Him,1986 Omega Tribe,33
6ZkCW6AT0fPg6Oi6f5hS8L,Ipanema Rain,1986 Omega Tribe,18
4Kt9ktbH1rLPGSfc8YXpfr,Counterlight,1986 Omega Tribe,25
2nMjfJtl5Tj5F9vzuHhqOl,Crystal Night,1986 Omega Tribe,29
64F0vO85TOINI2wItykfU0,Super Chance,1986 Omega Tribe,37
7ISDHzm0wwyyYTA6oBahNC,Phoenix,1986 Omega Tribe,33
6OuFH2f6Oq0QddSmwZJu6T,Lady Free,1986 Omega Tribe,24
36x7aTWJLabT8s5pazV66a,贅沢な罠,LUCKY TAPES,32
6AKoio5a5qRiIK6QvYJJrr,レイディ・ブルース,LUCKY TAPES,44
62XLlA4Rf4m406v8vprzSD,Boogie Nights,LUCKY TAPES,38
2aZ7e1oWOjztKYRBJiAXHS,Hollywood,LemKuuja,0
4VaoEK74pHlhf72js5Kbwy,Keep On Baby!,LemKuuja,0
7KhafSGST0BDThAmBrUSgr,November,LemKuuja,0
0AN7buveJEF1x9YwnAbumB,Things That You Do,LemKuuja,0
3pr5K78tjjl9lpgm6CDzwD,Let's Go Out Somewhere,LemKuuja,0
2RJXoqhihn42mmQ2ZLiEO3,Ai じゃ ない,LemKuuja,0
0pE0iF1LmCtqUWoLMZWR6r,Golden Funky Groove,LemKuuja,0
5aJg8WWDh4Jfr8wIJhE1vl,ストーカー,LemKuuja,0
08AVrER4Kh0Q9ORinSK3SQ,Night Cruise,T-SQUARE,0
7ppgB5qYI5nhpWg7e1tvM8,Blatant Plagiarism,GHOST DATA,0
37k5Fz1L65ypPdLOnO2EWr,マシュ・ケ・ナダ,Pink Martini,30
6AzSMF56Bce1YCaizQpzWH,ラビリンス - Album Mix,Mondo Grosso,39
7gdgzCgsTgmYil11lt7BUw,惑星タントラ,Mondo Grosso,39
2FavFnagG4fHny2f6GSyhr,春はトワに目覚める - Ver.2,Mondo Grosso,30
1hQZiYDGr6bbLc3ZxsT1CM,TIME,Mondo Grosso,35
6meIeOX3DHdaCnaNw67abE,Sukiyaki,Kyu Sakamoto,51
3QOJdBuXIxpfZ0UfUyErpJ,I Thought It Was You (with Herbie Hancock),Kimiko Kasai,37
7jZN1zPbCfujEntIWp0UuU,Butterfly (with Herbie Hancock),Kimiko Kasai,20
1GbISZGgBfYuiM48ows4PU,カナディアン・ララバイ,Junko Ohashi,27
1a6dXyCu3izFQuW5VUzoYc,シンプル・ラブ,Junko Ohashi,37
1RPlzicSrdBWXLCBu8ZnO8,サファリ・ナイト,Junko Ohashi,25
5WTCHYg9G27e9e5HFKGdd1,Sweet Love,Junko Ohashi,47
4twOuEvYNHNUc9dHUqhhUY,恋に溺れて -Crazy About You-,Junko Ohashi,30
1f76rJMP93OCXuDn3lzq0S,男と女,Junko Ohashi,40
40uwNPMXHFJlZmxjzjody3,たそがれマイ・ラブ,Junko Ohashi,36
5RSpR665UGsu1FFEq1pG8R,I'm in Love,Tomoko Aran,38
0JUWF44gfMszGNhjCF7Ufs,Midnight Pretenders,Tomoko Aran,39
38NUJ71SZ6h0RhWCTCt2wi,Body to Body,Tomoko Aran,23
1DWfjSM4lKBjg7hQLwYkr2,ひと夏のタペストリー,Tomoko Aran,30
3M7p6WJoq4ErrxVmga2sov,Voce é Bossanova,Taeko Onuki,22
69rYBfpfc1RXKW8W08BPhC,春の手紙,Taeko Onuki,25
6WQ6SSZtvdLmmXkmliTasP,Konuka Ame,Ginji Ito,9
5PNbUaIYAbm7clBZeU7oeQ,Misty Night Cruising,オメガトライブ,28
5QVIt5N6Rg7fJHrwUt55Zo,ガラスのPALM TREE,オメガトライブ,35
2QIxieRCegkCSS2nDsBFRG,君のハートはマリンブルー,オメガトライブ,26
1Hfjy5mfIUsBLBBf4eqBnO,Riverside Hotel,オメガトライブ,32
4RvJ5sXFvWt8n9HHt7yBRD,Summer Suspicion,オメガトライブ,40
5Apf3vHBoTfRBTRhrndVXO,Midnight Down Town,オメガトライブ,37
2jsbLRAHKu0FCZcbySednM,Futari No Natsu Monogatari Never Ending Summer,オメガトライブ,35
0DCzMvkONMvWDiOtVzyRUX,Dear Breeze,オメガトライブ,45
50RKxAH1u49WI5BI8AlRaw,Samishii Nettaigyo (Bonus Track) - Remastered 2013,Wink,0
5tAINIC5mrsL4yu3Pi8Krb,愛が止まらない ~Turn It Into Love~,Wink,43
4TgkPULl2POFQoGOGZ2KgX,Sexy Music [Bonus Track] (Remastered 2013),Wink,31
22p7tgi6cFVBaH7vAbgcUY,River's Island,Kiyotaka Sugiyama,40
6h3NfvlWed8jwv1xECzQE4,Crush,Beckett,37
0kiVSrhKLaeij026mcoqXE,ESCAPE,So Arakawa,26
2bL76Bf8nqqy9dj7tgNVV3,TOKYO GIRL,Minako Honda,22
6Nq5N6GC5Ik5mteYWlpgKp,SHADOW CITY,Akira Terao,32
6w9Ob2zjMx1o614BI9wZsI,Plastic Love,リアムMAZE1981,50
62pLjWF5RRPQg3mPCLDwf7,숙녀 (淑女) Lady,Yubin,17
29KB0fBhoo7o9QvGkG8iHQ,Playing Games,Miki J,0
7EWiAH42N0RMovbIzah6hs,Weekend,Yukihiro Takahashi,0
59ec82BVYaafQKsam7SYId,渚・モデラート,Masayoshi Takanaka,24
4xyoLXrUb0cpROQwZe1ggb,Know,Syd,44
5IFBJX7Wf4EzhECoiCjCch,Words Don’t Come Easy,Mamamoo,46
0R3OnUm6RgIpRFcckCoi0x,Jungle,H.E.R.,49
1h2LHhmyAXi8tPNLi806JA,"Shadow Man (feat. Phoelix, Smino & Saba)",Noname,61
1jQfgl9WRle7D8a3GXLwaD,Transform (feat. Charlotte Day Wilson),Daniel Caesar,58
7gxJ4A7XuV9ZHw6ZrTpfp7,Icarus,Kojey Radical,30
32vbyo69yJq5WXyvHCF0Yp,Ghost,Lianne La Havas,45
0JwfrZk5keNp3SYhZn6Wi1,No One Knows,Brent Faiyaz,49
1OepcuP3TLFht8sgCYS5l3,Never Call Me,Jhené Aiko,0
27snqdLCPt0CshtieduKID,All Bad,JID,0
7EMlE67VdDAYUcSYXO1BEY,Backwood,Ari Lennox,0
7lkA5h8ejsPjZcLHdGiHdr,GOAT,Ari Lennox,0
042wd4CrF4WTAwiKs0F7Ve,First World Problemz / Nobody Carez,Brent Faiyaz,52
7c8kmH1pdl1ZLsFxaMxlUl,Red Clay,Charlotte Dos Santos,2
513Tla7AksgNgCDZwOT2LU,Nuestro Planeta (feat. Reykon),Kali Uchis,0
0tBePnYDUyacbXvTIvTGAi,Childsplay,IAMDDB,0
5Jjuv7uNuTbgzj8dl6DeXG,Sugar Don't Be Sweet,Jaz Karis,39
5dR7h8Rxj1ko6f9dmKQc77,Teenage Fantasy,Jorja Smith,2
4UOSM66BYQRD4YbOIkcTO8,Breathing Underwater,Hiatus Kaiyote,47
3jP3coGrROR7kjiDlpoRph,Tears Dry On Their Own,Amy Winehouse,12
2XCTU3DJ9W6glWSkM2uQTS,Ex-Factor,Ms. Lauryn Hill,14
1x0OUPKa4Rcj1jCoLI66bZ,Penthouse Cloud,The Internet,45
0Y0JVqSlj8J512B5kjKekP,Back to Me,Moonchild,49
5NbdN6rPwkntsk9rdHO4vl,The List,Moonchild,50
7JJuFG4gELSwccbMXsvTVS,Table For Two,Elli Ingram,0
7MiWY7OrnN05ZhLmJl1PUl,Before The Funeral,Elli Ingram,0
7DpWrUnIr2vWAXztBGcoWM,Without You,Anderson .Paak,45
1xV2fxgmXaVJ0mJDgFuG3J,Ur Highness,IAMDDB,0
7wnC64YPj2YH2oHYBmCzHt,Melt My Heart to Stone,Adele,57
74RFiTUWHQwWbqhVrBfKuW,Soldier,Erykah Badu,15
02SUyCzxfqllXeEUqVNMVv,Tokyo,Lianne La Havas,46
7j8k8M9korrPWTERMyD7mM,Stand Tall,Childish Gambino,1
5RWOMIPSzfdf9IO6KnFefu,West,River Tiber,0
0To77mmBsRqtWIZHcnpMvT,Work,Charlotte Day Wilson,0
6kgLcuTv6qe1I3xAKaII8S,Doubt,Charlotte Day Wilson,51
1JA1CkP5hFEarsErazLeIe,In Your Eyes (feat. Charlotte Day Wilson) [Nosaj Thing Remix],BADBADNOTGOOD,38
2kGTsnVVoDsQuFD3WrbH6b,Take Me There,A l l i e,23
62uuztuThFtrMuigPgbGuR,Higher,Rihanna,1
2c5fBBdKPfYSSjqQR8r0yj,Baby Boy,Childish Gambino,1
63PJEtaDQNx3BfJTqEY39c,She's Mine Pt. 1,J. Cole,1
6LRRTTt97J9LnK1D3YcNGB,I Know You Know,Esperanza Spalding,3
6fbjdXZNtoAJbJZUeT87Ii,Sweet Life,Frank Ocean,58
4qRjfovbhI4EwP7VQNfxVW,St. Tropez,J. Cole,61
5XN9jwDlXAZ8j5nMcK7S1d,Now,Miguel,48
7zBkFHiWejDPxIimU8XpVw,All over You,LEISURE,2
3jo3NCp02lsym2Pm4l8hld,Still,Yazmin Lacey,31
2NjYeefGWvg8ErbDg1zSnz,A Mother Lost,Yazmin Lacey,40
5sZ49nuYd2lMeiYCI7UfN0,Move On,Faye Meana,16
4D7o2dM2OeEFXB1omK5aTF,Sango,OSHUN,44
1wmQEa5wqsnhBaNNYVwet5,Fine Lines,Jorja Smith,55
1OLeA7zpNAHkHOzBwjYfy7,Rocket Science,Joyce Wrice,46
0PEXp5yk0sx9dJ8JzwvjJb,Multi-Love,Unknown Mortal Orchestra,64
2YXYKrW2HtvLIVCMD3eXXj,James Joint,Rihanna,0
2HytB9M0U9L8fmrDFvDgXD,Honest,Koji.,43
2VsKJODsXzU1NtoFYIh9FM,Crossfire / So Into You,Nai Palm,54
4M4IQlPTL8arij7jFFetWR,Helpless - Interlude,MALIA,21
5GUYJTQap5F3RDQiCOJhrS,Self Control,Frank Ocean,74
4L7jMAP8UcIe309yQmkdcO,Lost,Frank Ocean,68
0SsL24tWTdMshmTBhK95HV,Doors Closing,Moonchild,31
0UPy6jay9WQ2HSOiYq7nJy,This Love,Kadhja Bonet,34
4NHanbCsMTqUxOpPDrAPuM,Something In The Way,Jorja Smith,4
05xA64s3UzOOmAnh9SIIjn,Bloom,bLAck pARty,61
3bPlMzfHJMYqdAC80NLPTb,Remember the Rain,Kadhja Bonet,45
4Sqkfwcm0HsUMlmmmZYTim,Nobody Other,Kadhja Bonet,35
4lfNMly5kJ10aXlq0DhnOp,*Low End Theory,"Saturn, Alexander",4
0GOVA2bOtFTAONKhbknj2W,Don't Pretend,Faye Meana,17
6OCFXXVmoPFtidXA7ey1SI,Great Dane,Cosmo Pyke,55
6SEolIp22t0DzeBfCBo3hr,Vibin' Out with ((( O ))),FKJ,66
73e0LixjWj3e8prfptVeGD,More Life,Burna Boy,53
5EM3xViVNKGC6QgbhdDwHW,Good Love,Qendresa,14
50qLAF3XgfhtaCGDKT4Kks,I Am,Jorja Smith,3
7sofbCzttnuYzcYKVJkbjg,Burn,OSHUN,26
5JdNrqdRbwYoZeuErHRf1J,Holy,Jamila Woods,49
31c86U35gJEV813lIaQzZe,Lonely (feat. Lorine Chia),Jamila Woods,39
3xlN0Fe1oEOEiE3yWLYcSD,Stellar,Jamila Woods,49
0LbK1bodGLc9xmV1cS9jvL,Will You Still Love Me Tomorrow? - 2011,Amy Winehouse,62
1ulVKX61ePVrT81RLFqrOj,Just Friends (Sunny),Musiq Soulchild,47
3xhXKRGahWzcXF8rD5gUvd,Nothing Even Matters,Ms. Lauryn Hill,6
46T4UTffeX2GrfqAU1hGjZ,90 Degrees,Yazmin Lacey,46
6wGXez0O9oWzHJA5RKvhnn,Forbidden Fruit,Nicole Chambers,0
5AUl8hyukPfxgVxniZFXAV,Joromi,Simi,36
1l5AqNHJ3foihftOJ1R7Sh,My World,OSHUN,43
66p59VAALXRlp777aP1Wom,Coming Home - Interlude,Kali Uchis,50
