house_id,Neighborhood,YearBuilt,Price
house-46458,Rural,2002,333198.1166740983
house-49267,Suburb,1979,300647.7654670192
house-34793,Urban,1992,162194.49206237035
house-20266,Urban,1951,257551.23947758487
house-3519,Urban,1986,382303.3065366264
house-23358,Suburb,1991,259254.3194143068
house-27189,Urban,1958,355718.0115576856
house-40623,Suburb,2003,225844.6247533567
house-20780,Suburb,1952,171474.85334215366
house-02,Rural,1980,195014.22162584803
house-29258,Urban,1980,81291.42833792878
house-45789,Suburb,2004,240679.88957403408
house-34417,Rural,1993,215154.8760027236
house-36582,Rural,2007,312188.8981751011
house-31348,Urban,1972,264017.9876734687
house-37636,Rural,2008,156194.22906280827
house-2984,Suburb,2021,336045.5800566853
house-32475,Urban,1975,124101.22394099632
house-16653,Rural,1975,221241.9399886433
house-32554,Urban,1996,207053.04177493704
house-30628,Suburb,2021,326360.059610393
house-33032,Urban,1990,261763.7378074816
house-31200,Suburb,2000,340566.6196736529
house-2333,Urban,1966,247560.98959427772
house-31913,Suburb,1965,221707.3311109176
house-6340,Rural,1976,327725.47363032826
house-28743,Urban,2014,149073.17060787117
house-38388,Urban,1956,207991.55128388223
house-41448,Urban,1997,164261.96024594683
house-14773,Urban,1958,290951.20391442254
house-12912,Rural,1953,230947.50318605057
house-8785,Suburb,1983,270568.22202313866
house-38799,Urban,1965,254817.1721248834
house-29917,Urban,2007,282003.0763981048
house-23812,Rural,1979,285829.38415685965
house-46015,Urban,1958,272402.6373571149
house-16535,Urban,2005,173461.750741948
house-11590,Rural,2002,168107.59873090876
house-41942,Urban,1976,156580.1804779821
house-34991,Urban,1990,163612.39788140068
house-1269,Urban,1983,241061.3837464255
house-1789,Suburb,1987,255372.75950534665
house-18098,Urban,1962,304812.15529315587
house-3954,Rural,1999,128991.81655044672
house-9481,Suburb,1978,265352.7799044157
house-10100,Urban,1956,283204.28435399296
house-42172,Urban,1958,296972.5421233435
house-14968,Urban,1951,335514.985928777
house-11006,Suburb,2011,312845.3355508801
house-34224,Rural,1992,206435.2163385352
house-830,Suburb,1977,154224.85545384552
house-2576,Urban,2020,170203.91860498316
house-42580,Rural,1974,173934.2074859354
house-21720,Rural,2009,83306.48871573905
house-1424,Urban,1957,198792.81016550888
house-12553,Rural,2020,174054.5822746913
house-38284,Rural,1971,177203.3673646939
house-26217,Suburb,2007,169519.0898990683
house-11264,Suburb,1982,285234.44876209414
house-45486,Urban,1975,208953.3378272716
house-22143,Suburb,1962,265269.5753752197
house-36971,Rural,2021,66742.96306765256
house-12313,Rural,1979,176221.0376388799
house-18845,Suburb,1994,282597.82176865655
house-41478,Suburb,2019,179428.60315160794
house-22418,Rural,2011,43643.30690699516
house-38875,Suburb,2004,69363.68709400715
house-23722,Urban,1970,192447.96602429557
house-47231,Suburb,2011,121083.42271907696
house-17390,Suburb,1996,115307.55395137132
house-38651,Rural,1990,214421.1434024534
house-29106,Rural,2013,341975.2861917488
house-24195,Suburb,2011,205671.18502079672
house-33441,Suburb,2016,139913.37171961568
house-29216,Rural,2015,196855.23698289305
house-14054,Suburb,1953,143350.76398121874
house-34135,Rural,1986,218779.7527244126
house-37223,Rural,2012,45121.54512339384
house-21744,Urban,1984,220411.96031635665
house-5375,Urban,1994,278877.9754302838
house-45875,Suburb,1967,123617.11233060516
house-5376,Rural,2020,181083.9602405413
house-39015,Urban,1987,319483.2734791721
house-45235,Rural,2008,292555.06147048523
house-4194,Suburb,1955,213111.62740038589
house-39542,Rural,1973,212188.1715437464
house-7941,Urban,1988,223552.1146329564
house-11656,Rural,1958,248071.17879145764
house-24096,Suburb,2002,278991.8900866118
house-44186,Suburb,1973,344763.1431027366
house-34514,Urban,2011,78160.55859039651
house-9957,Rural,1979,216265.2073993399
house-34122,Rural,2008,319326.3786229236
house-18266,Rural,2021,316056.14257317403
house-4584,Urban,1980,328221.764670387
house-47253,Urban,1968,279325.7615710802
house-15485,Urban,2021,352009.9928031114
house-29483,Urban,1998,259690.78513687328
house-27149,Urban,1961,273690.9088367593
house-19092,Rural,1965,262688.4965376913
house-35568,Suburb,1980,73150.21694388404
house-25753,Rural,1959,184656.39207381703
house-45718,Urban,1979,178353.2647288276
house-40881,Suburb,1973,320300.6897502678
house-21707,Rural,1980,181543.33820364528
house-458,Rural,2013,86276.33242040729
house-38742,Urban,1966,228711.26469397332
house-17939,Rural,2019,195476.05398568985
house-6357,Urban,1992,111628.68304872813
house-24282,Rural,1978,277068.32967473945
house-42429,Rural,1989,210805.3499932989
house-31292,Urban,1976,144606.07116868618
house-20734,Suburb,2018,221353.80734090487
house-30159,Suburb,1950,301013.47447744163
house-16565,Urban,2008,60987.418469318334
house-42986,Urban,2020,248510.59751149584
house-807,Suburb,1955,237898.5327935223
house-12374,Rural,2008,127820.10294892931
house-45842,Suburb,1963,217408.46352067863
house-47246,Urban,1990,307390.9024041087
house-25234,Suburb,2020,149827.7402581729
house-30050,Urban,2002,272913.79010259605
house-8557,Rural,1964,194504.9762949351
house-22038,Rural,2012,132963.33552033248
house-23616,Urban,1984,220567.07026044925
house-9956,Rural,2009,365381.36393519846
house-22703,Urban,1995,236702.8705919177
house-31311,Urban,2007,181907.72304229884
house-34587,Rural,1978,247796.61770908232
house-37655,Urban,1982,329992.4962289317
house-9518,Rural,1983,252501.43452542688
house-32431,Urban,2012,135940.5243856832
house-4908,Rural,1986,157496.05013075573
house-15435,Suburb,1960,335123.41640301986
house-37193,Urban,2010,448410.8927903418
house-24194,Rural,1952,148682.7564449067
house-49999,Rural,1984,380512.6859568384
house-33034,Urban,1995,189117.59481489132
house-14273,Rural,1997,264683.9701390405
house-20724,Rural,1996,64799.19294679002
house-21945,Urban,1961,233655.9017602111
house-45907,Suburb,1998,248494.6763193109
house-3869,Rural,1963,140389.07770819633
house-16507,Urban,1967,206457.3375118959
house-15797,Suburb,1995,78787.24443963927
house-8189,Urban,1964,190025.8850305525
house-8230,Urban,2003,285381.8048167756
house-32879,Suburb,2004,67356.26467937585
house-1075,Rural,1991,152095.59082597902
house-9014,Rural,1966,331265.98866736377
house-1102,Urban,1994,240111.013750408
house-39823,Suburb,1953,248845.1333659966
house-20221,Rural,1957,192851.8340958724
house-6612,Rural,2000,318355.60596040497
house-48304,Suburb,1989,279401.72120731766
house-2704,Urban,2009,232360.2724866673
house-42610,Suburb,1992,184334.97211008845
house-46399,Suburb,1998,227956.46097427863
house-48527,Suburb,2007,302374.1127781997
house-23924,Rural,1973,178118.78694159788
house-20200,Urban,1970,226241.67896914537
house-32832,Rural,1997,342531.1345460792
house-31617,Rural,1979,235984.73540491736
house-43747,Suburb,1996,269451.6752037639
house-30787,Rural,2009,292489.8524257559
house-32409,Suburb,1976,258723.43887729608
house-47834,Suburb,1977,192591.0478894835
house-46147,Suburb,2012,243273.7811832287
house-835,Rural,1985,230947.2624105161
house-9622,Suburb,2010,320605.387688019
house-32757,Urban,1967,253345.28301251284
house-14304,Suburb,1989,211897.095007254
house-25277,Urban,1965,204298.9923909765
house-34073,Suburb,2012,345056.6748875705
house-13276,Urban,1961,181647.0676669918
house-26567,Urban,1995,265359.6809680231
house-33468,Urban,2014,249077.29104639895
house-12174,Suburb,1963,246224.67286179625
house-5282,Urban,2017,244314.6837890024
house-25355,Suburb,2010,233968.99132820536
house-12337,Urban,2008,251911.34205993236
house-2467,Rural,2004,175874.90091538784
house-42616,Rural,2014,58221.2540161574
house-40221,Suburb,2019,274771.7171449305
house-4005,Urban,1966,115818.11173447756
house-18143,Rural,1979,274239.03302155447
house-23567,Urban,1966,303578.3144642022
house-38595,Suburb,2020,114657.02292689004
house-59,Suburb,2007,352932.1624639027
house-29823,Urban,1985,220271.8764243925
house-20687,Urban,1956,169845.80036048096
house-7568,Suburb,2016,223450.8340485269
house-20247,Urban,1973,49017.656802086974
house-26660,Suburb,1978,95423.68406617816
house-10481,Rural,1957,165283.2499962103
house-404,Urban,1961,277449.0163566118
house-15857,Rural,1953,180893.3189637648
house-32211,Urban,1986,109236.67122767732
house-28693,Urban,1977,208482.7382916884
house-16340,Urban,2008,193759.2740731898
house-47343,Rural,1995,208564.89482288528
house-15044,Rural,1984,197235.45661989212
house-46315,Suburb,1979,199095.20699485877
house-30734,Urban,2015,101003.44081036722
house-11698,Suburb,1987,344525.8598633297
house-3609,Suburb,1961,250084.49175905733
house-16928,Urban,1970,261021.3434975793
house-44641,Urban,2020,111943.04650366254
house-12347,Urban,1972,348884.08122500783
house-8114,Rural,1987,124829.13749463212
house-41499,Suburb,2010,163789.6108542454
house-9174,Rural,1977,146511.37673538213
house-32346,Rural,1977,278818.49180115684
house-48693,Rural,1992,281645.921570561
house-36743,Urban,1990,208277.65979724127
house-34765,Rural,1983,167450.70422572733
house-40855,Urban,2007,266407.1161178842
house-29099,Rural,1965,258677.52911390044
house-41763,Rural,1952,200481.54612959657
house-15677,Rural,2000,230662.39154463905
house-17598,Rural,1951,338619.773627649
house-2504,Suburb,2007,268385.0141738486
house-27727,Urban,1983,333379.6058513916
house-35199,Suburb,1970,183297.56286171312
house-34749,Urban,1967,129590.16542796131
house-10376,Rural,1967,301509.4825577618
house-13643,Suburb,2000,167754.67065897313
house-19952,Suburb,1951,243681.86017011176
house-18401,Rural,1998,343999.22085506946
house-627,Urban,1999,235009.5775041492
house-31702,Rural,1950,123678.6122947088
house-28648,Suburb,1976,266857.57050786825
house-28932,Rural,1997,147051.89725275844
house-18660,Rural,1987,84224.51217531947
house-40770,Suburb,1960,223948.3613353457
house-18175,Rural,1969,280261.38930330257
house-21443,Suburb,1998,254568.5249657163
house-15801,Suburb,2008,224706.18306400187
house-30154,Suburb,1988,206583.8639669399
house-6269,Suburb,1963,182563.4811345569
house-25366,Urban,2021,220189.6222349368
house-35434,Urban,2002,362850.42495868914
house-10281,Rural,2008,258404.5785880114
house-49529,Suburb,1984,140607.12921737018
house-9345,Suburb,2001,167443.41523330664
house-40385,Suburb,1954,141063.37486588242
house-21321,Suburb,2020,212714.5613238748
house-27738,Urban,2017,156154.3920033336
house-1874,Rural,2008,114431.44092506867
house-20244,Rural,1984,156488.2867461927
house-49148,Urban,1951,244748.942190157
house-4216,Rural,2003,285516.157407148
house-39742,Suburb,2013,361177.1006765746
house-10969,Suburb,1995,107292.15669058528
house-42752,Urban,1959,296362.481693375
house-41871,Urban,2005,247411.63948073
house-30717,Urban,1958,264884.749813862
house-21736,Suburb,1992,236542.89788156783
house-28513,Urban,1993,50973.73182605009
house-45688,Suburb,1955,278592.3785754738
house-16216,Urban,2018,262795.1427250846
house-45216,Urban,2018,246956.9833983168
house-11146,Urban,1989,247683.75331673824
house-34473,Suburb,1964,108932.46539502456
house-25732,Urban,2012,151806.6306238182
house-15093,Rural,2017,238736.0733881721
house-19685,Urban,1998,129339.82237230416
house-11427,Urban,2013,309377.3394893249
house-31788,Urban,2020,210950.8683297405
house-6815,Rural,1982,233443.461322489
house-17060,Rural,1964,267094.2753722232
house-38622,Suburb,1963,132662.43776809255
house-47062,Rural,1961,331150.2147911155
house-18245,Suburb,1974,299475.77126869484
house-6046,Urban,1978,174866.92579971396
house-1946,Suburb,1973,12663.607319372051
house-22323,Suburb,1992,159056.6233982266
house-11693,Urban,1959,259727.19489264963
house-35278,Urban,1961,132603.67542271197
house-1228,Urban,1988,155708.87984956044
house-7096,Rural,2000,275862.2506002763
house-8427,Urban,2009,219610.78170305275
house-886,Rural,1981,133711.23184425896
house-37844,Urban,2003,255655.52863991575
house-22847,Urban,1960,237992.85199790643
house-25174,Suburb,1958,318875.65625439136
house-43671,Rural,1980,207215.10513085345
house-7883,Rural,1987,263575.72406472586
house-42524,Urban,1960,137635.36442966445
house-35831,Rural,1958,48948.8393540219
house-1319,Rural,1970,252217.31133150932
house-12698,Suburb,1995,301870.11984747933
house-36137,Urban,1992,227762.6206385513
house-49249,Suburb,2007,188743.76370421675
house-29340,Suburb,1968,277194.9878057246
house-24028,Urban,1963,118353.8630823588
house-42804,Suburb,1951,280042.3281282623
house-11750,Rural,1971,260603.0488472471
house-21746,Urban,2020,296701.6997953679
house-10796,Suburb,1952,370265.9830516759
house-16953,Suburb,1956,199850.80745187227
house-30434,Rural,2004,204159.65214410383
house-45424,Rural,1968,235136.6345811865
house-44711,Urban,1952,115031.7257712064
house-18873,Urban,1990,232362.0626612294
house-357,Rural,1990,384847.049904619
house-26414,Rural,1995,169521.41431161345
house-10314,Suburb,1954,144234.59383307514
house-44552,Suburb,1989,292769.02695771813
house-25077,Suburb,1985,247409.71046391173
house-21257,Rural,2014,260581.7738550684
house-48787,Rural,1965,329197.7835707673
house-5679,Rural,1972,98823.44042547572
house-16061,Urban,1977,224930.18316713063
house-34871,Rural,1997,242569.5189318205
house-12135,Urban,1977,221392.4854609152
house-45881,Suburb,2017,95036.19038870605
house-23077,Suburb,1982,277042.51449315663
house-47781,Suburb,1989,322234.19962945906
house-6451,Urban,1995,327777.20180760394
house-26831,Rural,1990,65310.46487727741
house-8914,Suburb,1986,172393.05745963086
house-24413,Suburb,1999,213701.548601826
house-42960,Rural,1994,116429.89261612008
house-1795,Suburb,1966,269426.0709081626
house-26690,Suburb,1973,285900.0967138853
house-45419,Rural,2018,256894.07023096207
house-10197,Urban,1953,313809.2996598128
house-8091,Suburb,2019,283022.34508658445
house-42502,Suburb,2001,163138.11378919324
house-4882,Suburb,1969,233188.3072424796
house-30518,Urban,1973,136223.1065411396
house-46857,Rural,1975,206255.1288477813
house-34375,Urban,1976,240068.9109415235
house-14672,Suburb,1983,244893.163844175
house-5614,Urban,2015,111573.57405589025
house-47822,Urban,1984,199977.30414830623
house-6813,Suburb,1954,264218.4845776097
house-31811,Urban,1960,189780.106246286
house-46439,Suburb,2008,170018.70106358785
house-8379,Urban,1953,328296.0103271783
house-25125,Rural,2008,310054.6232067477
house-4989,Urban,1971,282960.8377250724
house-44252,Rural,1972,311082.0222970736
house-35352,Urban,1981,256556.65529096173
house-21627,Suburb,2007,92600.57519319069
house-29448,Suburb,1954,96271.48958922536
house-21948,Rural,1982,334772.8992379708
house-34786,Urban,1955,182543.2055327164
house-49048,Urban,1964,116297.62902039492
house-39572,Rural,1987,73992.9975208863
house-3038,Rural,1950,202481.9093997947
house-49962,Urban,2009,96169.09627297834
house-30407,Rural,2020,214298.2381898207
house-7001,Suburb,1958,146221.06420138365
house-34832,Rural,2004,81906.7197018158
house-40996,Urban,1974,107310.8496164687
house-9753,Suburb,1976,241420.9793858253
house-7160,Rural,1986,123374.9620522058
house-5706,Urban,1996,236142.7436685065
house-42896,Urban,1997,66165.76685829186
house-4806,Urban,1987,351278.41029855143
house-43059,Urban,2015,204679.9050649696
house-14441,Suburb,2013,183788.3742538209
house-7771,Urban,1964,91900.69610829564
house-27695,Suburb,1974,163151.2004238576
house-18781,Urban,1987,94964.03208943226
house-48322,Rural,1974,271494.7801032635
house-22372,Urban,2013,286119.1716009812
house-38703,Suburb,2000,178910.26027831383
house-9309,Suburb,2007,174409.06085880526
house-27832,Suburb,1950,249426.419708866
house-11537,Rural,1951,325533.7978520459
house-17326,Rural,2014,185120.1080051395
house-40031,Rural,1965,326366.78760909126
house-960,Urban,2004,82170.73832633767
house-44309,Suburb,1987,375630.4140147221
house-16771,Rural,2021,218576.43903185107
house-13953,Urban,1998,309316.80747344403
house-46919,Rural,1968,214404.5309999759
house-25205,Suburb,1981,185522.9136450358
house-1300,Urban,2002,282074.2092470182
house-49689,Urban,1958,317536.10640048434
house-37526,Rural,1954,223046.5715954056
house-1297,Suburb,1959,366555.2355330061
house-8320,Rural,1953,96051.88395170755
house-17028,Rural,1960,397613.05721669935
house-14075,Rural,2002,309636.50185889786
house-44511,Suburb,2008,152605.98614351498
house-38145,Urban,1997,347182.5474649903
house-16451,Rural,2009,128247.71680575708
house-29927,Suburb,1995,196591.71279237705
house-7306,Urban,1994,322740.48533498973
house-10266,Rural,1973,219537.38690598548
house-7436,Urban,1973,306851.74564177456
house-39679,Rural,2001,304384.03717860417
house-39558,Rural,1977,192082.69596914857
house-47958,Suburb,1965,257111.57600134512
house-10289,Suburb,1974,372483.6082234888
house-38329,Suburb,1997,231244.5992051503
house-30725,Suburb,1961,308458.98059814534
house-14813,Urban,2003,325777.259266595
house-38282,Rural,1969,115573.48784133593
house-44422,Rural,1962,399972.0872872653
house-23944,Suburb,1962,88828.90028926302
house-46189,Urban,1999,102894.69398365656
house-20367,Rural,2010,308738.6818432152
house-46659,Rural,1958,204774.906775735
house-16154,Urban,1950,346570.2206459796
house-27744,Suburb,2020,438327.8720788427
house-23520,Urban,1986,233708.2885245444
house-9030,Urban,1971,195510.07388344195
house-10008,Rural,1957,318023.33373774844
house-38241,Urban,2016,235184.7690307188
house-28811,Rural,2006,265383.977278614
house-43558,Rural,1976,199094.15821880175
house-30256,Suburb,1962,206335.66668742825
house-45123,Suburb,1998,234410.6732026013
house-28345,Rural,1979,220267.23185040284
house-28241,Urban,1975,196228.44200561207
house-41468,Rural,1999,122214.32321428964
house-39183,Rural,1959,200873.39017311533
house-2008,Rural,2019,304463.31263736275
house-1455,Rural,1993,161527.3190280167
house-7615,Rural,1976,158599.90256078675
house-36873,Rural,1979,201398.7766192673
house-21342,Rural,2001,286366.2616355626
house-30277,Rural,1984,403699.0278924593
house-20192,Suburb,1972,152025.1278165132
house-1042,Suburb,1962,386754.03192247095
house-3030,Suburb,2001,232256.4052037194
house-3632,Urban,2013,313276.2531863635
house-8784,Rural,1966,195001.7305976229
house-33097,Suburb,1964,235308.4696958637
house-9443,Rural,1964,205165.2360297056
house-14795,Suburb,1978,170009.5504283189
house-19386,Suburb,1968,253195.69781902767
house-29186,Urban,1964,133759.4809940637
house-13096,Suburb,1981,248780.0672242814
house-6606,Rural,1958,197680.11715133573
house-19903,Rural,1950,319172.8644795182
house-16516,Urban,1997,252508.43978860564
house-46187,Urban,1965,367293.0271638084
house-17847,Urban,2021,212464.41599220468
house-44631,Suburb,1983,106736.95220493533
house-46641,Suburb,1980,150947.01423680526
house-9891,Rural,1954,170384.2188589435
house-16899,Rural,1986,190305.28083863336
house-6740,Rural,2000,287768.9365814012
house-28951,Suburb,1997,175798.62216274568
house-14166,Urban,1999,257202.14455246675
house-14574,Suburb,1991,250422.59204741428
house-45288,Suburb,2003,330744.6154205469
house-9155,Rural,1977,320201.7066773964
house-29653,Urban,1957,317389.95103316644
house-23144,Rural,2020,369093.0684734653
house-40677,Rural,1981,273954.2781068554
house-44202,Rural,1990,171742.4659564374
house-13175,Suburb,1976,170456.97314871225
house-20156,Suburb,1964,180295.2752523656
house-7533,Suburb,2017,341818.1336107434
house-23195,Suburb,1974,216912.76135707425
house-35734,Urban,1978,283843.9302736554
house-49414,Suburb,1987,131755.6964601234
house-3781,Urban,1986,91808.8194321832
house-48562,Rural,1960,292492.65342355205
house-49032,Rural,1983,221500.56432783676
house-11345,Rural,1980,182238.77394977285
house-39358,Rural,1965,296550.9448047437
house-32613,Rural,1986,212549.22038854528
house-25873,Suburb,1972,169008.26258703452
house-42460,Urban,2020,243318.066239924
house-25563,Urban,1965,404375.3817679719
house-48510,Urban,1973,145307.77928069688
house-26649,Urban,2010,253337.0128830833
house-10108,Rural,2014,111772.6986742324
house-26359,Rural,1993,227910.57265391608
house-30171,Suburb,1997,170776.34823241012
house-6222,Urban,1993,366588.39801610506
house-3435,Rural,2008,180800.42738469172
house-12242,Urban,1966,269295.7225279938
house-49322,Rural,2016,268320.89290934755
house-49009,Urban,1982,296882.6212908509
house-27601,Suburb,1995,117227.76660816616
house-12624,Suburb,1983,220218.2392836091
house-48796,Suburb,1969,136386.4992804718
house-33138,Urban,2007,238563.53350940684
house-24714,Rural,1971,233767.2463945607
house-28428,Rural,1978,301260.64852085826
house-777,Suburb,1953,192436.58603816613
house-15747,Urban,2017,224567.05722584244
house-17698,Rural,1950,241789.59811888557
house-12827,Rural,1976,308517.9487117771
house-41909,Suburb,1996,118407.27933932266
house-3510,Urban,2005,165141.4607264311
house-31417,Urban,1971,284745.6290852882
house-3939,Urban,1977,263528.3382806776
house-22749,Urban,2016,261595.66516491797
house-49105,Urban,1978,62031.2127833508
house-46806,Rural,2021,256190.9426633512
house-33483,Urban,2011,167121.96119412174
house-49931,Suburb,2020,255082.18269741055
house-1159,Rural,2002,240045.8145893422
house-382,Rural,2005,257018.5571445656
house-35324,Rural,2021,332479.2620862776
house-47924,Suburb,1986,129049.69848666857
house-39160,Urban,1955,110658.444649806
house-32965,Rural,2005,237989.66335736157
house-29579,Urban,1990,207782.59058683697
house-24040,Suburb,1974,203191.6576774341
house-43835,Rural,1979,230807.42774373392
house-6375,Urban,1957,285699.757061369
house-5757,Suburb,1972,174821.31747694538
house-35298,Urban,1977,322841.1607360823
house-28755,Suburb,1999,259587.39999047192
house-42921,Urban,1967,370700.3019440201
house-17462,Suburb,2009,244467.23096810037
house-5315,Suburb,1968,188531.5710401757
house-36205,Suburb,2015,332336.3031164453
house-44648,Urban,1994,188876.3763492273
house-47311,Suburb,2001,311474.76258242305
house-12168,Rural,1974,132991.59962184806
house-4657,Rural,2009,103320.0410372
house-31607,Rural,1962,198503.55658484565
house-3996,Suburb,2000,97448.90284561842
house-45045,Urban,1972,154776.54200822616
house-41450,Rural,2014,268855.8375061601
house-43182,Rural,1994,234975.26407409483
house-7668,Urban,1969,185041.9711602629
house-37934,Urban,1957,125129.84566368384
house-39675,Urban,1955,282852.21304431825
house-27506,Rural,2007,186799.0691342408
house-28032,Rural,2017,131879.0001472385
house-35414,Suburb,1970,195136.48573966487
house-33687,Suburb,1961,218483.081937463
house-45784,Suburb,2014,209989.34240880352
house-49960,Rural,1985,127604.71092136228
house-37484,Suburb,1989,208723.52937786907
house-37259,Urban,1977,212433.7005855761
house-1101,Suburb,1969,119347.7217802351
house-21295,Rural,2020,317697.59960579296
house-36884,Suburb,1965,199145.388618123
house-24565,Suburb,1963,103632.47260090956
house-1203,Suburb,1976,107985.10326868524
house-5365,Rural,2015,133845.70390895556
house-30283,Suburb,2019,277649.4805101907
house-13202,Suburb,1974,303008.77818201465
house-7123,Urban,1986,271273.25276081427
house-4543,Urban,1962,214892.54736680316
house-14350,Urban,1987,264989.57869076595
house-13146,Urban,1991,198572.2982725936
house-45926,Rural,1999,380392.63569265866
house-29897,Suburb,2018,258474.38275932905
house-25145,Rural,1974,141218.37105470008
house-3981,Suburb,1984,206245.37997748924
house-3138,Suburb,1999,171739.9734358631
house-4357,Rural,1986,284346.1624260116
house-46570,Suburb,1978,330066.41851347336
house-24566,Urban,2001,171146.24159472
house-31992,Rural,2013,131745.95843910653
house-23119,Suburb,1950,23433.21504164832
house-17926,Rural,1988,300068.5665241594
house-8993,Urban,1973,16393.700624017423
house-9730,Rural,1962,157484.3565441525
house-42293,Rural,1982,123406.0008862022
house-39403,Urban,2000,252174.64461464743
house-48204,Rural,1995,84484.62418134716
house-25104,Urban,2015,267005.82357145293
house-44836,Urban,1994,381140.4336972902
house-29268,Suburb,1956,163095.3275135052
house-8096,Rural,1967,187427.49738573012
house-49945,Rural,1950,292994.7660433208
house-46343,Suburb,1964,292314.47961705626
house-34552,Urban,1996,192751.3633249377
house-374,Rural,1985,350608.1323068653
house-10162,Suburb,2001,258871.15233845505
house-29995,Suburb,1959,107155.30020372012
house-45004,Rural,2005,171788.8043530707
house-12598,Urban,1955,392224.5974993324
house-30098,Suburb,1959,299147.54271999886
house-11869,Suburb,2011,322101.894358827
house-35495,Suburb,1954,84877.5862862934
house-49137,Urban,1978,187091.0564447146
house-9244,Rural,2010,76669.45589190058
house-21726,Rural,1960,196772.98707456703
house-12571,Suburb,1967,272388.5170784931
house-10329,Suburb,2009,142024.88374481528
house-18227,Urban,1963,348010.47059661977
house-18598,Rural,2000,323216.2383402932
house-43041,Rural,1958,197877.5183653928
house-38692,Urban,1952,216006.387985671
house-27943,Urban,1985,271924.67358172755
house-290,Urban,1953,252127.9862511156
house-5265,Rural,1995,196551.32470752357
house-44921,Rural,1953,250025.8251868425
house-22284,Rural,1955,38002.2347296954
house-30492,Urban,1971,146441.1278756006
house-19313,Urban,1964,176924.308609093
house-22869,Urban,1960,207889.24783888724
house-24056,Rural,1958,215599.4853524865
house-13727,Suburb,1973,217735.49369110257
house-34930,Rural,1968,417153.3054761846
house-41086,Rural,1954,110336.36556241591
house-35545,Urban,1955,232420.9241196928
house-6146,Urban,1951,218150.30652080924
house-35716,Rural,1999,202289.16280628456
house-22210,Rural,1952,219664.3066638985
house-39018,Rural,2006,148889.59992691493
house-14666,Urban,1950,269290.56505064
house-1439,Urban,2005,248601.3277744112
house-20031,Urban,2018,162693.05920721428
house-12219,Suburb,2008,325994.7510940001
house-20895,Rural,1998,238743.5589785017
house-32633,Urban,2002,307656.121446616
house-16269,Urban,2018,197068.26299592503
house-6264,Urban,1957,325295.0091202968
house-25038,Rural,2008,290566.1115438325
house-25697,Suburb,1956,99945.17087784826
house-30833,Rural,1962,263399.27140289644
house-47113,Suburb,1974,243671.05056873892
house-29603,Suburb,2005,248592.72627167124
house-26992,Rural,1967,303479.7914508851
house-35992,Rural,1960,301011.39578347973
house-27929,Rural,2005,183176.84531652115
house-23109,Suburb,1977,387308.40938338486
house-29793,Rural,2003,112940.53208903506
house-2664,Urban,1957,233471.2404560716
house-23548,Rural,1962,246797.1943650468
house-19182,Suburb,1972,205987.8382014342
house-32949,Rural,2013,232091.15864261647
house-44762,Urban,2011,108758.52074175605
house-42347,Urban,2018,215746.32604704023
house-41740,Rural,1986,191841.0777443686
house-1739,Urban,1983,315238.11202886165
house-29798,Urban,1952,120246.00341438504
house-39485,Rural,1974,343027.7031438356
house-24635,Rural,1991,288468.0660239355
house-21996,Urban,1961,327645.1460388715
house-19956,Suburb,1959,115466.64650844576
house-15605,Urban,1965,104338.21375486856
house-12585,Suburb,1966,253361.98846645103
house-35802,Urban,1997,256319.49545896277
house-16840,Rural,1995,202812.86010760852
house-6662,Urban,1968,135155.60269553974
house-31524,Urban,1980,172732.76952129637
house-29468,Rural,1972,185896.31638898072
house-1370,Rural,1960,363923.8958233242
house-39195,Urban,2003,205584.48032030277
house-9626,Urban,2000,214085.88897007343
house-33944,Suburb,1996,321019.9965380171
house-11882,Suburb,1984,323757.9099320638
house-18837,Rural,1997,242903.25194941912
house-7140,Urban,1972,253411.08003310312
house-7075,Rural,1975,145306.0403574272
house-17938,Suburb,1951,290766.52760510176
house-18074,Suburb,1952,183491.76520188167
house-39612,Urban,1952,249130.0527768948
house-43597,Urban,1986,312437.3113242397
house-22289,Urban,2021,170563.01520623468
house-2604,Urban,1953,191605.17366947516
house-10819,Suburb,1953,25788.06809656814
house-14718,Suburb,2006,219597.4435920018
house-8671,Suburb,1991,252601.9969028856
house-28278,Rural,2020,228020.27091687208
house-19945,Urban,2007,331910.60600951494
house-38390,Suburb,1986,119089.33809914211
house-42308,Suburb,1962,187531.50212598924
house-2772,Urban,1976,222659.0065836724
house-44796,Rural,1969,253131.6642625976
house-15563,Urban,1950,175651.00519385634
house-13484,Rural,1970,268888.7587545983
house-38340,Urban,2004,393718.159479351
house-36939,Urban,1985,87994.21667596207
house-19418,Rural,2005,325507.3789741525
house-15269,Suburb,1968,150586.41972130974
house-14190,Urban,2003,252362.2195368196
house-9366,Urban,1989,285757.6795047385
house-23442,Urban,1974,121926.43117691338
house-25795,Urban,1983,273262.84524491057
house-46682,Rural,1957,275911.50160127913
house-37488,Rural,2014,209656.3206681237
house-28214,Suburb,1954,188438.21526530472
house-28130,Urban,1953,232138.19459409243
house-21131,Suburb,2001,279223.81191358843
house-21572,Rural,1978,233679.9612398118
house-35262,Rural,2011,204049.2215747607
house-48056,Suburb,1974,176767.52616163943
house-16728,Urban,2004,278668.41436256684
house-39211,Rural,2020,169719.7576455464
house-5023,Suburb,2020,216311.8699610521
